ename,node,var,state,period,value
e2.ahu.cool_Q,e2.ahu,cool,Q,42,0
e2.ac.cwt_Q,e2.ac,cwt,Q,42,0
e2.cwt.ac_Q,e2.cwt,ac,Q,42,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,42,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,42,0
e2.ct.ac_Q,e2.ct,ac,Q,42,0
e2.ac.ct_Q,e2.ac,ct,Q,42,0
e2.ec.cwt_Q,e2.ec,cwt,Q,42,0
e2.cwt.ec_Q,e2.cwt,ec,Q,42,0
e2.ice.ec_Q,e2.ice,ec,Q,42,0
e2.ec.ice_Q,e2.ec,ice,Q,42,0
e2.ice.cwt_Q,e2.ice,cwt,Q,42,0
e2.cwt.ice_Q,e2.cwt,ice,Q,42,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,42,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,42,-3728
e2.hhwt.loss_Q,e2.hhwt,loss,Q,42,-2266
e2.hhwt.storage_Q,e2.hhwt,storage,Q,42,6155
e2.ice.storage_Q,e2.ice,storage,Q,42,0
e2.sc.IDN_Q,e2.sc,IDN,Q,42,0
e2.dhwt.electric_Q,e2.dhwt,electric,Q,42,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,42,0
e2.ct.rejected_Q,e2.ct,rejected,Q,42,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,42,0
e2.ec.electric_Q,e2.ec,electric,Q,42,0
e2.ec.rejected_Q,e2.ec,rejected,Q,42,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,42,0
e2.dhwt.loss_D,e2.dhwt,loss,D,42,8
e2.hhwt.loss_D,e2.hhwt,loss,D,42,10
e2.dhwt.storage_J,e2.dhwt,storage,J,42,0
e2.hhwt.storage_J,e2.hhwt,storage,J,42,48233524
e2.ice.storage_J,e2.ice,storage,J,42,0
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,43,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,43,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,43,3408
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,43,-3408
e2.hx.hhwt_Q,e2.hx,hhwt,Q,43,0
e2.hhwt.hx_Q,e2.hhwt,hx,Q,43,0
e2.sc.hx_Q,e2.sc,hx,Q,43,0
e2.hx.sc_Q,e2.hx,sc,Q,43,0
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,43,0
e2.ahu.heat_Q,e2.ahu,heat,Q,43,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,43,0
e2.ahu.cool_Q,e2.ahu,cool,Q,43,0
e2.ac.cwt_Q,e2.ac,cwt,Q,43,0
e2.cwt.ac_Q,e2.cwt,ac,Q,43,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,43,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,43,0
e2.ct.ac_Q,e2.ct,ac,Q,43,0
e2.ac.ct_Q,e2.ac,ct,Q,43,0
e2.ec.cwt_Q,e2.ec,cwt,Q,43,0
e2.cwt.ec_Q,e2.cwt,ec,Q,43,0
e2.ice.ec_Q,e2.ice,ec,Q,43,0
e2.ec.ice_Q,e2.ec,ice,Q,43,0
e2.ice.cwt_Q,e2.ice,cwt,Q,43,0
e2.cwt.ice_Q,e2.cwt,ice,Q,43,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,43,-320
e2.dhwt.storage_Q,e2.dhwt,storage,Q,43,3728
e2.hhwt.loss_Q,e2.hhwt,loss,Q,43,-2056
e2.hhwt.storage_Q,e2.hhwt,storage,Q,43,-1352
e2.ice.storage_Q,e2.ice,storage,Q,43,0
e2.sc.IDN_Q,e2.sc,IDN,Q,43,0
e2.dhwt.electric_Q,e2.dhwt,electric,Q,43,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,43,0
e2.ct.rejected_Q,e2.ct,rejected,Q,43,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,43,0
e2.ec.electric_Q,e2.ec,electric,Q,43,0
e2.ec.rejected_Q,e2.ec,rejected,Q,43,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,43,0
e2.dhwt.loss_D,e2.dhwt,loss,D,43,16
e2.hhwt.loss_D,e2.hhwt,loss,D,43,9
e2.dhwt.storage_J,e2.dhwt,storage,J,43,13422818
e2.hhwt.storage_J,e2.hhwt,storage,J,43,26073784
e2.ice.storage_J,e2.ice,storage,J,43,0
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,44,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,44,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,44,-160
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,44,160
e2.hx.hhwt_Q,e2.hx,hhwt,Q,44,0
e2.hhwt.hx_Q,e2.hhwt,hx,Q,44,0
e2.sc.hx_Q,e2.sc,hx,Q,44,0
e2.hx.sc_Q,e2.hx,sc,Q,44,0
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,44,0
e2.ahu.heat_Q,e2.ahu,heat,Q,44,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,44,0
e2.ahu.cool_Q,e2.ahu,cool,Q,44,0
e2.ac.cwt_Q,e2.ac,cwt,Q,44,0
e2.cwt.ac_Q,e2.cwt,ac,Q,44,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,44,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,44,0
e2.ct.ac_Q,e2.ct,ac,Q,44,0
e2.ac.ct_Q,e2.ac,ct,Q,44,0
e2.ec.cwt_Q,e2.ec,cwt,Q,44,0
e2.cwt.ec_Q,e2.cwt,ec,Q,44,0
e2.ice.ec_Q,e2.ice,ec,Q,44,0
e2.ec.ice_Q,e2.ec,ice,Q,44,0
e2.ice.cwt_Q,e2.ice,cwt,Q,44,0
e2.cwt.ice_Q,e2.cwt,ice,Q,44,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,44,-159
e2.dhwt.storage_Q,e2.dhwt,storage,Q,44,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,44,-2102
e2.hhwt.storage_Q,e2.hhwt,storage,Q,44,2262
e2.ice.storage_Q,e2.ice,storage,Q,44,0
e2.sc.IDN_Q,e2.sc,IDN,Q,44,0
e2.dhwt.electric_Q,e2.dhwt,electric,Q,44,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,44,0
e2.ct.rejected_Q,e2.ct,rejected,Q,44,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,44,0
e2.ec.electric_Q,e2.ec,electric,Q,44,0
e2.ec.rejected_Q,e2.ec,rejected,Q,44,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,44,0
e2.dhwt.loss_D,e2.dhwt,loss,D,44,7
e2.hhwt.loss_D,e2.hhwt,loss,D,44,9
e2.dhwt.storage_J,e2.dhwt,storage,J,44,0
e2.hhwt.storage_J,e2.hhwt,storage,J,44,30942709
e2.ice.storage_J,e2.ice,storage,J,44,0
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,45,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,45,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,45,-160
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,45,160
e2.hx.hhwt_Q,e2.hx,hhwt,Q,45,0
e2.hhwt.hx_Q,e2.hhwt,hx,Q,45,0
e2.sc.hx_Q,e2.sc,hx,Q,45,0
e2.hx.sc_Q,e2.hx,sc,Q,45,0
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,45,0
e2.ahu.heat_Q,e2.ahu,heat,Q,45,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,45,0
e2.ahu.cool_Q,e2.ahu,cool,Q,45,0
e2.ac.cwt_Q,e2.ac,cwt,Q,45,0
e2.cwt.ac_Q,e2.cwt,ac,Q,45,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,45,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,45,0
e2.ct.ac_Q,e2.ct,ac,Q,45,0
e2.ac.ct_Q,e2.ac,ct,Q,45,0
e2.ec.cwt_Q,e2.ec,cwt,Q,45,0
e2.cwt.ec_Q,e2.cwt,ec,Q,45,0
e2.ice.ec_Q,e2.ice,ec,Q,45,0
e2.ec.ice_Q,e2.ec,ice,Q,45,0
e2.ice.cwt_Q,e2.ice,cwt,Q,45,0
e2.cwt.ice_Q,e2.cwt,ice,Q,45,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,45,-159
e2.dhwt.storage_Q,e2.dhwt,storage,Q,45,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,45,-2024
e2.hhwt.storage_Q,e2.hhwt,storage,Q,45,2184
e2.ice.storage_Q,e2.ice,storage,Q,45,0
e2.sc.IDN_Q,e2.sc,IDN,Q,45,0
e2.dhwt.electric_Q,e2.dhwt,electric,Q,45,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,45,0
e2.ct.rejected_Q,e2.ct,rejected,Q,45,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,45,0
e2.ec.electric_Q,e2.ec,electric,Q,45,0
e2.ec.rejected_Q,e2.ec,rejected,Q,45,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,45,0
e2.dhwt.loss_D,e2.dhwt,loss,D,45,7
e2.hhwt.loss_D,e2.hhwt,loss,D,45,8
e2.dhwt.storage_J,e2.dhwt,storage,J,45,0
e2.hhwt.storage_J,e2.hhwt,storage,J,45,22798042
e2.ice.storage_J,e2.ice,storage,J,45,0
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,46,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,46,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,46,-160
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,46,160
e2.hx.hhwt_Q,e2.hx,hhwt,Q,46,0
e2.hhwt.hx_Q,e2.hhwt,hx,Q,46,0
e2.sc.hx_Q,e2.sc,hx,Q,46,0
e2.hx.sc_Q,e2.hx,sc,Q,46,0
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,46,0
e2.ahu.heat_Q,e2.ahu,heat,Q,46,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,46,0
e2.ahu.cool_Q,e2.ahu,cool,Q,46,0
e2.ac.cwt_Q,e2.ac,cwt,Q,46,0
e2.cwt.ac_Q,e2.cwt,ac,Q,46,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,46,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,46,0
e2.ct.ac_Q,e2.ct,ac,Q,46,0
e2.ac.ct_Q,e2.ac,ct,Q,46,0
e2.ec.cwt_Q,e2.ec,cwt,Q,46,0
e2.cwt.ec_Q,e2.cwt,ec,Q,46,0
e2.ice.ec_Q,e2.ice,ec,Q,46,0
e2.ec.ice_Q,e2.ec,ice,Q,46,0
e2.ice.cwt_Q,e2.ice,cwt,Q,46,0
e2.cwt.ice_Q,e2.cwt,ice,Q,46,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,46,-159
e2.dhwt.storage_Q,e2.dhwt,storage,Q,46,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,46,-1950
e2.hhwt.storage_Q,e2.hhwt,storage,Q,46,2110
e2.ice.storage_Q,e2.ice,storage,Q,46,0
e2.sc.IDN_Q,e2.sc,IDN,Q,46,0
e2.dhwt.electric_Q,e2.dhwt,electric,Q,46,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,46,0
e2.ct.rejected_Q,e2.ct,rejected,Q,46,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,46,0
e2.ec.electric_Q,e2.ec,electric,Q,46,0
e2.ec.rejected_Q,e2.ec,rejected,Q,46,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,46,0
e2.dhwt.loss_D,e2.dhwt,loss,D,46,7
e2.hhwt.loss_D,e2.hhwt,loss,D,46,8
e2.dhwt.storage_J,e2.dhwt,storage,J,46,0
e2.hhwt.storage_J,e2.hhwt,storage,J,46,14932350
e2.ice.storage_J,e2.ice,storage,J,46,0
e2.dhw.dhwt_Q,e2.dhw,dhwt,Q,47,0
e2.dhwt.dhw_Q,e2.dhwt,dhw,Q,47,0
e2.hhwt.dhwt_Q,e2.hhwt,dhwt,Q,47,-159
e2.dhwt.hhwt_Q,e2.dhwt,hhwt,Q,47,159
e2.hx.hhwt_Q,e2.hx,hhwt,Q,47,0
e2.hhwt.hx_Q,e2.hhwt,hx,Q,47,0
e2.sc.hx_Q,e2.sc,hx,Q,47,0
e2.hx.sc_Q,e2.hx,sc,Q,47,0
e2.hhwt.ahu_Q,e2.hhwt,ahu,Q,47,0
e2.ahu.heat_Q,e2.ahu,heat,Q,47,0
e2.cwt.ahu_Q,e2.cwt,ahu,Q,47,0
e2.ahu.cool_Q,e2.ahu,cool,Q,47,0
e2.ac.cwt_Q,e2.ac,cwt,Q,47,0
e2.cwt.ac_Q,e2.cwt,ac,Q,47,0
e2.hhwt.ac_Q,e2.hhwt,ac,Q,47,0
e2.ac.hhwt_Q,e2.ac,hhwt,Q,47,0
e2.ct.ac_Q,e2.ct,ac,Q,47,0
e2.ac.ct_Q,e2.ac,ct,Q,47,0
e2.ec.cwt_Q,e2.ec,cwt,Q,47,0
e2.cwt.ec_Q,e2.cwt,ec,Q,47,0
e2.ice.ec_Q,e2.ice,ec,Q,47,0
e2.ec.ice_Q,e2.ec,ice,Q,47,0
e2.ice.cwt_Q,e2.ice,cwt,Q,47,0
e2.cwt.ice_Q,e2.cwt,ice,Q,47,0
e2.dhwt.loss_Q,e2.dhwt,loss,Q,47,-160
e2.dhwt.storage_Q,e2.dhwt,storage,Q,47,0
e2.hhwt.loss_Q,e2.hhwt,loss,Q,47,-1877
e2.hhwt.storage_Q,e2.hhwt,storage,Q,47,2037
e2.ice.storage_Q,e2.ice,storage,Q,47,0
e2.sc.IDN_Q,e2.sc,IDN,Q,47,0
e2.dhwt.electric_Q,e2.dhwt,electric,Q,47,0
e2.dhw.Demand_Q,e2.dhw,Demand,Q,47,0
e2.ct.rejected_Q,e2.ct,rejected,Q,47,0
e2.ahu.Demand_Q,e2.ahu,Demand,Q,47,0
e2.ec.electric_Q,e2.ec,electric,Q,47,0
e2.ec.rejected_Q,e2.ec,rejected,Q,47,0
e2.ec.electric.ice_Q,e2.ec,electric.ice,Q,47,0
e2.dhwt.loss_D,e2.dhwt,loss,D,47,8
e2.hhwt.loss_D,e2.hhwt,loss,D,47,8
e2.dhwt.storage_J,e2.dhwt,storage,J,47,0
e2.hhwt.storage_J,e2.hhwt,storage,J,47,7336079
e2.ice.storage_J,e2.ice,storage,J,47,0
e2.dhwt.loss_D,e2.dhwt,loss,D,48,8
e2.dhwt.storage_J,e2.dhwt,storage,J,48,0
e2.hhwt.loss_D,e2.hhwt,loss,D,48,7
e2.hhwt.storage_J,e2.hhwt,storage,J,48,0
e2.ice.storage_J,e2.ice,storage,J,48,0
